name,files,tags,Slang,tree_sitter_verilog,Verilator,Yosys,Odin,sv_parser,Icarus,Sv2v_zachjs
utd-sv_sparc_exu_alulogic,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sparc_exu_alulogic.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_sctag_pcx_rptr_3,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_pcx_rptr_3.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_ccx_global_int_buf,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ccx_global_int_buf.v,utd-sv,True,True,False,True,True,False,False,False
utd-sv_sparc_ifu_par16,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sparc_ifu_par16.v,utd-sv,True,True,True,True,False,True,False,True
utd-sv_sctag_dir_out,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_dir_out.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_ctu_clsp_synch_cljl,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ctu_clsp_synch_cljl.v,utd-sv,False,True,False,True,False,False,False,True
utd-sv_fpu_add_exp_dp,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/fpu_add_exp_dp.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_pad_ddr0,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pad_ddr0.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_fpu_out_ctl,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/fpu_out_ctl.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_lsu_tagdp,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/lsu_tagdp.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_cpx_buf_p4,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/cpx_buf_p4.v,utd-sv,True,True,False,True,True,False,False,False
utd-sv_ctu_clsp_jbusgif,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ctu_clsp_jbusgif.v,utd-sv,False,True,False,True,False,False,False,True
utd-sv_pcx_buf_pdl_even,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_buf_pdl_even.v,utd-sv,True,True,False,True,True,False,False,False
utd-sv_scbuf_sig_buf,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/scbuf_sig_buf.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_generate,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/generate.v,utd-sv,False,False,False,True,False,True,False,True
utd-sv_pcx_buf_top,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_buf_top.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_pcx_buf_scache,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_buf_scache.v,utd-sv,True,True,False,True,True,False,False,False
utd-sv_scdata_subbank,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/scdata_subbank.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_cpx_buf_p1,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/cpx_buf_p1.v,utd-sv,True,True,False,True,True,False,False,False
utd-sv_loops,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/loops.v,utd-sv,False,True,False,False,False,True,False,False
utd-sv_efc_lib,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/efc_lib.v,utd-sv,False,True,False,True,True,True,False,True
utd-sv_cpx_dp4,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/cpx_dp4.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_cpx_dp2,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/cpx_dp2.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_ctu_level_mon,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ctu_level_mon.v,utd-sv,False,True,True,False,False,True,False,True
utd-sv_fpu_in2_gt_in1_2b,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/fpu_in2_gt_in1_2b.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_scbuf,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/scbuf.v,utd-sv,False,True,False,True,False,False,False,True
utd-sv_sctag_vd_dp,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_vd_dp.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_bw_r_l2d,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/bw_r_l2d.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_spu_maexp,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/spu_maexp.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_fpu_rptr_min_global,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/fpu_rptr_min_global.v,utd-sv,True,True,False,True,False,True,False,True
utd-sv_cpx_dp6,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/cpx_dp6.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_fpu_in_ctl,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/fpu_in_ctl.v,utd-sv,False,False,False,True,False,False,False,False
utd-sv_ccx,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ccx.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_pcx_buf_pdr_even,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_buf_pdr_even.v,utd-sv,True,True,False,True,True,False,False,False
utd-sv_ctu_top_rptr,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ctu_top_rptr.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_sparc_exu_eclcomp7,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sparc_exu_eclcomp7.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_pcx_dp0,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_dp0.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_casez,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/casez.v,utd-sv,True,True,False,True,False,True,False,True
utd-sv_flop_rptrs_xc5,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/flop_rptrs_xc5.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_fpu,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/fpu.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_sctag_cpx_rptr_0,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_cpx_rptr_0.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_pad_ddr2,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pad_ddr2.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_fpu_denorm_3b,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/fpu_denorm_3b.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_sparc_ffu_ctl_visctl,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sparc_ffu_ctl_visctl.v,utd-sv,False,False,False,False,False,False,False,False
utd-sv_bw_ctu_pad_cluster,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/bw_ctu_pad_cluster.v,utd-sv,True,True,False,True,False,False,False,True
utd-sv_fpu_rptr_macros,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/fpu_rptr_macros.v,utd-sv,True,True,False,True,False,True,False,True
utd-sv_iob_ccx_rptr,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/iob_ccx_rptr.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_ff_jbi_sc3_1,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ff_jbi_sc3_1.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_cpx_io_grant_ff,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/cpx_io_grant_ff.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_sctag_tagctlrep,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_tagctlrep.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_fpu_add_ctl,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/fpu_add_ctl.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_sctag_cpx_rptr_2,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_cpx_rptr_2.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_scbuf_fbd,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/scbuf_fbd.v,utd-sv,False,True,False,True,False,False,False,True
utd-sv_sparc_exu_aluzcmp64,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sparc_exu_aluzcmp64.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_fpu_mul_exp_dp,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/fpu_mul_exp_dp.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_lsu_rrobin_picker2,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/lsu_rrobin_picker2.v,utd-sv,False,True,False,True,False,False,False,True
utd-sv_lsu_qdp1,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/lsu_qdp1.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_pcx_buf_p4_even,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_buf_p4_even.v,utd-sv,True,True,False,True,True,False,False,False
utd-sv_ucb_bus_in,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ucb_bus_in.v,utd-sv,False,False,False,True,False,False,False,False
utd-sv_pad_jbusl,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pad_jbusl.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_pcx_buf_pt1,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_buf_pt1.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_pcx_buf_p3,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_buf_p3.v,utd-sv,True,True,False,True,True,False,False,False
utd-sv_iob_jbi_rptr_1,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/iob_jbi_rptr_1.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_flop_rptrs_xb0,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/flop_rptrs_xb0.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_sparc_exu_shft,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sparc_exu_shft.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_flop_rptrs_xc1,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/flop_rptrs_xc1.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_sc_0_1_dbg_rptr,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sc_0_1_dbg_rptr.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_pcx_dp3,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_dp3.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_sctag_pcx_rptr_0,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_pcx_rptr_0.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_lsu_dcdp,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/lsu_dcdp.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_ifdef-1,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ifdef-1.v,utd-sv,True,True,True,True,False,True,False,True
utd-sv_rep_jbi_sc3_2,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/rep_jbi_sc3_2.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_sctag_ua_dp,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_ua_dp.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_dbginit_mon,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/dbginit_mon.v,utd-sv,False,False,False,True,False,True,False,True
utd-sv_spc_pcx_buf,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/spc_pcx_buf.v,utd-sv,True,True,False,True,True,False,False,False
utd-sv_terminator,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/terminator.v,utd-sv,True,True,True,True,False,True,False,True
utd-sv_iob_jbi_rptr_0,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/iob_jbi_rptr_0.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_sctag_tagl_dp,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_tagl_dp.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_io_cpx_reqdata_ff,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/io_cpx_reqdata_ff.v,utd-sv,False,False,False,True,False,False,False,False
utd-sv_sctag_min_rptr,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_min_rptr.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_test_stub_scan,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/test_stub_scan.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_sctag_vuaddp_ctl,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_vuaddp_ctl.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_tlu_addern_32,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/tlu_addern_32.v,utd-sv,False,False,False,True,True,False,False,True
utd-sv_bw_zzctu_sync,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/bw_zzctu_sync.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_functions,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/functions.v,utd-sv,False,True,True,True,False,True,False,True
utd-sv_cpx_buf_pdl_even,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/cpx_buf_pdl_even.v,utd-sv,True,True,False,True,True,False,False,False
utd-sv_sctag_vuad_dpm,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_vuad_dpm.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_spu_lsurpt,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/spu_lsurpt.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_expression_tostring,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/expression_tostring.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_sctag_scbuf_rptr3,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_scbuf_rptr3.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_sparc_exu_div_32eql,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sparc_exu_div_32eql.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_sctag_snpdp,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_snpdp.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_ff_jbi_sc1_2,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ff_jbi_sc1_2.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_cpx_buf_pt,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/cpx_buf_pt.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_ctu_bottom_rptr2,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ctu_bottom_rptr2.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_pcx_dp_array134,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_dp_array134.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_pcx_buf_p0_odd,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_buf_p0_odd.v,utd-sv,True,True,False,True,True,False,False,False
utd-sv_sctag_cpx_rptr_3,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_cpx_rptr_3.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_sctag_dirl_buf,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_dirl_buf.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_ucb_flow_spi,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ucb_flow_spi.v,utd-sv,False,False,False,True,False,False,False,False
utd-sv_scdata_ctr_io,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/scdata_ctr_io.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_ctu_top_rptr2,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ctu_top_rptr2.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_ctu_jtag_id,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ctu_jtag_id.v,utd-sv,False,True,True,True,True,True,False,True
utd-sv_ff_dram_sc_bank3,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ff_dram_sc_bank3.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_sparc_ifu_par34,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sparc_ifu_par34.v,utd-sv,True,True,True,True,False,True,False,True
utd-sv_sctag_scbuf_rptr1,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_scbuf_rptr1.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_ifdef-2,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ifdef-2.v,utd-sv,False,True,False,True,False,True,False,False
utd-sv_scdata_rep,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/scdata_rep.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_cpx_buf_io,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/cpx_buf_io.v,utd-sv,True,True,False,True,True,False,False,False
utd-sv_sctag_vuad_io,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_vuad_io.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_synchronizer_asr_dup,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/synchronizer_asr_dup.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_spu_mast,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/spu_mast.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_pcx_buf_p1,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_buf_p1.v,utd-sv,True,True,False,True,True,False,False,False
utd-sv_forever-disable,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/forever-disable.v,utd-sv,False,True,False,False,False,True,False,False
utd-sv_pcx_dp1,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_dp1.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_ff_jbi_sc2_1,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ff_jbi_sc2_1.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_lsu_qdp2,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/lsu_qdp2.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_spu_mald,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/spu_mald.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_pcx_dp_array,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_dp_array.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_sctag_arbaddrdp,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_arbaddrdp.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_pcx_buf_pm_even,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_buf_pm_even.v,utd-sv,True,True,False,True,True,False,False,False
utd-sv_pad_ddr3,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pad_ddr3.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_fpu_out,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/fpu_out.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_bw_temp_diode,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/bw_temp_diode.v,utd-sv,True,True,True,True,False,True,False,True
utd-sv_pcx_buf_fpio,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_buf_fpio.v,utd-sv,True,True,False,True,True,False,False,False
utd-sv_bw_dtl_impctl_pullup,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/bw_dtl_impctl_pullup.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_flop_rptrs_xc6,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/flop_rptrs_xc6.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_sctag_dir_ctl,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_dir_ctl.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_sctag_dirvec_dp,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_dirvec_dp.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_fpu_cnt_lead0_lvl2,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/fpu_cnt_lead0_lvl2.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_rep_jbi_sc2_2,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/rep_jbi_sc2_2.v,utd-sv,True,True,True,True,True,True,False,True
utd-sv_sctag_dbgdp,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/sctag_dbgdp.v,utd-sv,False,True,False,True,False,False,False,False
utd-sv_c2i_sdp,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/c2i_sdp.v,utd-sv,False,False,False,True,False,False,False,False
utd-sv_flop_rptrs_xc2,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/flop_rptrs_xc2.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_ff_dram_sc_bank0,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/ff_dram_sc_bank0.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_fpu_mul_ctl,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/fpu_mul_ctl.v,utd-sv,False,True,False,True,False,True,False,True
utd-sv_pcx_buf_pdl_odd,/home/travis/build/SymbiFlow/sv-tests/third_party/tests/utd-sv/pcx_buf_pdl_odd.v,utd-sv,True,True,False,True,True,False,False,False
